"V1" "V2" "V3" "V4"
"1" 0.667148113227656 0.18499264842562 0.147859238346725 1
"2" 0.880962984421736 0.0689974645757324 0.0500395510025317 1
"3" 0.166924941347629 0.442872867561703 0.390202191090668 2
"4" 0.135887096398276 0.823636974194193 0.0404759294075313 2
"5" 0.68218543604207 0.242569897720502 0.0752446662374279 1
"6" 0.137980556540367 0.554668755403754 0.307350688055879 2
"7" 0.0115098880916721 0.0308718666845689 0.957618245223759 3
"8" 0.00982099685518184 0.901311614022858 0.0888673891219605 2
"9" 0.118338867312049 0.533709628455206 0.347951504232745 2
"10" 0.636480532329838 0.333806012466944 0.0297134552032173 1
"11" 0.0380163717642466 0.82004308902435 0.141940539211403 2
"12" 0.928057514865764 0.036083910868308 0.0358585742659276 1
"13" 0.884585091818108 0.0594493468247808 0.0559655613571107 1
"14" 0.234869910676934 0.0189208643945433 0.746209224928523 3
"15" 0.246010921358753 0.426333752323299 0.327655326317949 2
"16" 0.275643888945381 0.486126845167625 0.238229265886994 2
"17" 0.199613519662408 0.476105397499031 0.324281082838561 2
"18" 0.477005077349768 0.148759500368381 0.374235422281851 1
"19" 0.858886838236832 0.0318518258575811 0.109261335905587 1
"20" 0.0935370949416447 0.0138715540931482 0.892591350965207 3
"21" 0.27265126247406 0.412196054069789 0.315152683456151 2
"22" 0.931870709337676 0.0503051715007873 0.017824119161537 1
"23" 0.340081408002801 0.0344374806847249 0.625481111312474 3
"24" 0.0612009855666771 0.670441015130682 0.268357999302641 2
"25" 0.0948873672871769 0.79701033367859 0.108102299034233 2
"26" 0.166247519698367 0.631368515034847 0.202383965266786 2
"27" 0.88171223613085 0.0708053244625717 0.0474824394065787 1
"28" 0.736499015489255 0.231766725919325 0.0317342585914203 1
"29" 0.272969342965473 0.538777364415116 0.18825329261941 2
"30" 0.224439202956736 0.52415867909103 0.251402117952233 2
"31" 0.0960045474806624 0.790366340369762 0.113629112149576 2
"32" 0.706731339576656 0.258877225434327 0.0343914349890169 1
"33" 0.813385241211213 0.112226407016095 0.0743883517726919 1
"34" 0.115404253210352 0.605064189084678 0.27953155770497 2
"35" 0.0240633631838776 0.864257963270066 0.111678673546056 2
"36" 0.0601947390405456 0.0692122701564978 0.870592990802957 3
"37" 0.0177962067852064 0.0712501572497746 0.910953635965019 3
"38" 0.0751823149136782 0.821194264369012 0.10362342071731 2
"39" 0.273938097729599 0.485483499217281 0.24057840305312 2
"40" 0.840786411450129 0.0448173875875354 0.114396200962336 1
"41" 0.917215933875016 0.0759236232241025 0.00686044290088191 1
"42" 0.20398562892847 0.48697655699534 0.309037814076189 2
"43" 0.744114634915133 0.24303624249456 0.0128491225903071 1
"44" 0.663878691406043 0.315762277848459 0.0203590307454973 1
"45" 0.264707278247335 0.483138566298142 0.252154155454523 2
"46" 0.188648497904581 0.488188147461358 0.32316335463406 2
"47" 0.705081443701432 0.253104673854772 0.041813882443796 1
"48" 0.13107837349723 0.544192559507429 0.324729066995341 2
"49" 0.229682510849109 0.506642099360095 0.263675389790796 2
"50" 0.955271975945162 0.0341650062515978 0.0105630178032401 1
"51" 0.0390858444366541 0.514872974119193 0.446041181444153 2
"52" 0.137316163520926 0.728230368368537 0.134453468110537 2
"53" 0.0098566588428238 0.662686481339066 0.32745685981811 2
"54" 0.774623160670428 0.197362275744146 0.0280145635854257 1
"55" 0.960421375861052 0.0330999261050652 0.00647869803388272 1
"56" 0.28066373312839 0.0207424629725186 0.698593803899091 3
"57" 0.229001904568505 0.535351933881282 0.235646161550213 2
"58" 0.418905760108971 0.207952516996827 0.373141722894202 1
"59" 0.755736833958744 0.235924041662747 0.00833912437850911 1
"60" 0.291923595543533 0.525689847229085 0.182386557227382 2
"61" 0.239375984968767 0.590774469336118 0.169849545695115 2
"62" 0.00647647606570363 0.909291382775653 0.0842321411586429 2
"63" 0.15062970034584 0.68337748019018 0.16599281946398 2
"64" 0.75181694089436 0.151203811155087 0.0969792479505529 1
"65" 0.896289781553208 0.0712471185107416 0.0324630999360506 1
"66" 0.0912969478401018 0.00787458356464176 0.900828468595257 3
"67" 0.134485280855922 0.658321737088867 0.207192982055211 2
"68" 0.110657801089407 0.654189551903296 0.235152647007297 2
"69" 0.858712490546098 0.0456428051192014 0.0956447043347001 1
"70" 0.473365149081448 0.0944038955042649 0.432230955414287 1
"71" 0.797970685214031 0.167596653607881 0.0344326611780885 1
"72" 0.235904016586502 0.0353952558665213 0.728700727546977 3
"73" 0.103834441467378 0.487435038219539 0.408730520313083 2
"74" 0.137799510142318 0.546283458834392 0.31591703102329 2
"75" 0.478471192277462 0.459381266670244 0.0621475410522939 1
"76" 0.496549706315276 0.480104105881432 0.0233461878032916 1
"77" 0.3467102091385 0.0234734703465504 0.62981632051495 3
"78" 0.169366872246495 0.729871865797663 0.100761261955843 2
"79" 0.0920421835772154 0.86408968895242 0.0438681274703646 2
"80" 0.847713143876316 0.111154090246198 0.0411327658774858 1
"81" 0.798032403981462 0.147600336407196 0.0543672596113418 1
"82" 0.0228433999511028 0.899569104557848 0.0775874954910488 2
"83" 0.296322876252882 0.509442272565159 0.194234851181959 2
"84" 0.875020480854792 0.0669866060397093 0.0579929131054991 1
"85" 0.146642597526169 0.495326116720536 0.358031285753295 2
"86" 0.263727440653354 0.468328626536156 0.267943932810491 2
"87" 0.859041239673989 0.0670292342818258 0.073929526044185 1
"88" 0.535368716203942 0.223631422156492 0.240999861639566 1
"89" 0.11212027323523 0.864812748951507 0.0230669778132629 2
"90" 0.0505243951599416 0.529269931668719 0.42020567317134 2
"91" 0.950849061920441 0.0405457305900685 0.00860520748949021 1
"92" 0.703235543735038 0.209416112041889 0.0873483442230731 1
"93" 0.236751777816565 0.0187014924650507 0.744546729718385 3
"94" 0.172260446099472 0.515828905761623 0.311910648138905 2
"95" 0.162795630933542 0.455627729397824 0.381576639668634 2
"96" 0.0137616728328727 0.0115017041491651 0.974736623017962 3
"97" 0.299434554494896 0.397516586715984 0.30304885878912 2
"98" 0.655674309890065 0.31092726026185 0.0333984298480843 1
"99" 0.117797428347753 0.72413371579377 0.158068855858477 2
"100" 0.699983649202315 0.236978828715699 0.0630375220819859 1
"101" 0.925481606225317 0.0449126963666172 0.0296056974080661 1
"102" 0.0146132526195682 0.849190265957432 0.136196481423 2
"103" 0.286019883435184 0.444492987292078 0.269487129272738 2
"104" 0.306903696735742 0.432895587481374 0.260200715782885 2
"105" 0.903886037625008 0.0431742233955156 0.0529397389794767 1
"106" 0.120194755132262 0.525592375256097 0.354212869611642 2
"107" 0.093108035399206 0.803197202877276 0.103694761723518 2
"108" 0.882574247551672 0.0535367526121971 0.063888999836131 1
"109" 0.380990863987461 0.0340547042723943 0.584954431740145 3
"110" 0.133805382695284 0.618872274108303 0.247322343196413 2
"111" 0.797417660150215 0.174878052802188 0.0277042870475976 1
"112" 0.627742737936699 0.292178030043897 0.0800792320194032 1
"113" 0.167418330809086 0.0441472140389345 0.78843445515198 3
"114" 0.268935470326624 0.52956341768314 0.201501111990237 2
"115" 0.498971279156553 0.174615192987828 0.32641352785562 1
"116" 0.670737509769074 0.29652764435402 0.0327348458769067 1
"117" 0.0596734228205165 0.578444144768818 0.361882432410666 2
"118" 0.176865305958319 0.713770845005198 0.109363849036482 2
"119" 0.945069715255618 0.0500781783105894 0.0048521064337926 1
"120" 0.219045443682045 0.490831269856949 0.290123286461006 2
"121" 0.00726203120650021 0.624848496481949 0.367889472311551 2
"122" 0.37902131315469 0.387742708643242 0.233235978202068 2
"123" 0.725099022159368 0.176568391707104 0.098332586133528 1
"124" 0.712922219238875 0.23744094721805 0.0496368335430749 1
"125" 0.131980734167805 0.495214088312615 0.37280517751958 2
"126" 0.0600718657619689 0.664402729487574 0.275525404750457 2
"127" 0.901569428312237 0.0674170971477032 0.0310134745400598 1
"128" 0.570189789855861 0.219977963909631 0.209832246234508 1
"129" 0.372918130395074 0.0277066185043944 0.599375251100531 3
"130" 0.196741248525067 0.413963020843561 0.389295730631373 2
"131" 0.234617486965308 0.456907681944656 0.308474831090036 2
"132" 0.866423770375979 0.0307725845078953 0.102803645116126 1
"133" 0.0153621103603512 0.93725167191024 0.0473862177294087 2
"134" 0.00730844971213358 0.895800730571899 0.0968908197159677 2
"135" 0.0735174303728275 0.607464127303297 0.319018442323876 2
"136" 0.884998125206482 0.0855156651345139 0.0294862096590036 1
"137" 0.65598957116786 0.321436639441447 0.0225737893906933 1
"138" 0.0947651831689692 0.0243338270777628 0.880900989753268 3
"139" 0.161401157982449 0.486506460523221 0.352092381494329 2
"140" 0.291169024953482 0.461775686430729 0.247055288615789 2
"141" 0.106780158551398 0.776724897395065 0.116494944053537 2
"142" 0.6626433926006 0.124900560970741 0.212456046428659 1
"143" 0.0983836980755917 0.516001362213122 0.385614939711287 2
"144" 0.787256293072983 0.136729937115058 0.0760137698119592 1
"145" 0.591776914311486 0.32742004637977 0.0808030393087444 1
