"V1" "V2" "V3" "V4"
"1" 0.819779371252995 0.0697201521526868 0.110500476594319 1
"2" 0.942750953557677 0.0370324372329164 0.0202166092094069 1
"3" 0.475365510055654 0.0473566343070927 0.477277855637253 3
"4" 0.0213624070118548 0.97294185856565 0.00569573442249532 2
"5" 0.0150478810186087 0.972683099973113 0.012269019008278 2
"6" 0.491606365279792 0.0387876302811523 0.469606004439055 1
"7" 0.877659679822966 0.0521771419713813 0.0701631782056528 1
"8" 0.146552816711115 0.0308984116527359 0.822548771636149 3
"9" 0.314136597983535 0.0159545295983002 0.669908872418165 3
"10" 0.0204629218966452 0.971916085925559 0.00762099217779612 2
"11" 0.179154680253699 0.792113076516406 0.0287322432298949 2
"12" 0.675227412122973 0.106223888576027 0.218548699301 1
"13" 0.339242903955378 0.32955065407055 0.331206441974072 1
"14" 0.00749046064462055 0.120815017171278 0.871694522184102 3
"15" 0.104268771791569 0.0292101621471427 0.866521066061288 3
"16" 0.0973791026753173 0.838481510764215 0.0641393865604674 2
"17" 0.0100410870338788 0.981690026548551 0.0082688864175701 2
"18" 0.743543358334331 0.103354055980842 0.153102585684827 1
"19" 0.836853458716908 0.116635824568882 0.0465107167142098 1
"20" 0.127799900308542 0.0161569040349361 0.856043195656522 3
"21" 0.0800043118027024 0.895683228488732 0.0243124597085655 2
"22" 0.03200105002995 0.953889530662671 0.0141094193073792 2
"23" 0.167955720593056 0.743893287326572 0.0881509920803726 2
"24" 0.639016429433492 0.240255986241665 0.120727584324843 1
"25" 0.561545528805206 0.289119734171916 0.149334737022878 1
"26" 0.0799186506969462 0.0155742467227308 0.904507102580323 3
"27" 0.00263105662706637 0.989034250454386 0.00833469291854797 2
"28" 0.0206462252743722 0.973675998546848 0.00567777617878004 2
"29" 0.00936226889372382 0.98582989513772 0.00480783596855615 2
"30" 0.821575927270693 0.0456483402122232 0.132775732517084 1
"31" 0.941231336404029 0.0359171907973642 0.022851472798607 1
"32" 0.368084759310466 0.0462101774948796 0.585705063194654 3
"33" 0.0438253193852374 0.0769658143574217 0.879208866257341 3
"34" 0.00725309640709857 0.988395378296057 0.00435152529684397 2
"35" 0.0137014844636624 0.976980300780674 0.00931821475566381 2
"36" 0.766228839223925 0.15738761886102 0.0763835419150558 1
"37" 0.82320427100519 0.0714467281358786 0.105349000858932 1
"38" 0.176875558214208 0.029734594743486 0.793389847042306 3
"39" 0.100598450532402 0.0258511469814754 0.873550402486122 3
"40" 0.174017130418569 0.742102954233758 0.0838799153476727 2
"41" 0.0128753110734991 0.968680095316549 0.0184445936099515 2
"42" 0.489711178271609 0.243302074982103 0.266986746746288 1
"43" 0.358662614975289 0.0427022879552112 0.5986350970695 3
"44" 0.173825051654266 0.0167854963748042 0.809389451970929 3
"45" 0.016602600941488 0.973553700519194 0.009843698539318 2
"46" 0.0198942782505707 0.972970671347913 0.007135050401516 2
"47" 0.701771279452438 0.20132680251343 0.0969019180341323 1
"48" 0.90297098397441 0.0815053751207897 0.0155236409047998 1
"49" 0.196547963743822 0.0221151430005685 0.78133689325561 3
"50" 0.0279047112081381 0.965704426617536 0.00639086217432551 2
"51" 0.00424669293680863 0.986037559030576 0.00971574803261539 2
"52" 0.0714594393847139 0.90890503625042 0.0196355243648665 2
"53" 0.912028822335365 0.0429936712261807 0.0449775064384547 1
"54" 0.855388316925607 0.0604910081009454 0.084120674973448 1
"55" 0.098162165480165 0.0227333186612008 0.879104515858634 3
"56" 0.229999641202786 0.73299097963504 0.0370093791621739 2
"57" 0.0272919777578813 0.960492838083891 0.0122151841582273 2
"58" 0.258877275552721 0.664502310798791 0.0766204136484879 2
"59" 0.661256407295221 0.12997442689204 0.20876916581274 1
"60" 0.0305876456665091 0.0976921974489026 0.871720156884588 3
"61" 0.00801186372311326 0.238479168711911 0.753508967564975 3
"62" 0.0757906538234313 0.906259568037675 0.0179497781388932 2
"63" 0.0381427115440271 0.954965906839867 0.00689138161610609 2
"64" 0.908156347006395 0.054180553032012 0.0376630999615927 1
"65" 0.711645859278279 0.203662193824572 0.0846919468971484 1
"66" 0.386210673116387 0.0667873000018876 0.547002026881725 3
"67" 0.310876158328667 0.0296034628012248 0.659520378870108 3
"68" 0.0261448205461424 0.968362199080706 0.00549298037315128 2
"69" 0.0280704190598544 0.954046213536424 0.0178833674037217 2
"70" 0.900330102727519 0.0836433792894024 0.0160265179830785 1
"71" 0.883999568525804 0.0601251714431102 0.0558752600310862 1
"72" 0.118129535631331 0.026914811937575 0.854955652431094 3
"73" 0.289210531197259 0.0228733799847175 0.687916088818024 3
"74" 0.00522168869851396 0.984108937523482 0.0106693737780044 2
"75" 0.0121263220739628 0.973554917370004 0.0143187605560329 2
"76" 0.908505555729581 0.0491064633996589 0.0423879808707603 1
"77" 0.823326857562478 0.075247446424659 0.101425696012863 1
"78" 0.309471179157253 0.0513885658331059 0.639140255009641 3
"79" 0.0123524839366187 0.981884847904819 0.00576266815856205 2
"80" 0.0149328277185191 0.973869989374788 0.0111971829066934 2
"81" 0.180929170564259 0.791152106086812 0.0279187233489296 2
"82" 0.786190320124397 0.156636664212886 0.0571730156627165 1
"83" 0.0831818807649278 0.018149313634956 0.898668805600116 3
"84" 0.236988493261694 0.622371723821688 0.140639782916618 2
"85" 0.013056106656385 0.967571422587235 0.0193724707563803 2
"86" 0.309808624733199 0.607125931666684 0.083065443600117 2
"87" 0.88149551079688 0.0696459013825529 0.0488585878205672 1
"88" 0.773810308735585 0.143260785910425 0.0829289053539903 1
"89" 0.341070331377668 0.0536856173570061 0.605244051265326 3
"90" 0.0764185469759388 0.014293425732972 0.909288027291089 3
"91" 0.0170445232232819 0.970001883917578 0.0129535928591403 2
"92" 0.0441513530310409 0.936104857249912 0.0197437897190473 2
"93" 0.527134162922284 0.239270936205338 0.233594900872378 1
"94" 0.912351144760679 0.0708846654255641 0.0167641898137566 1
"95" 0.225257926957275 0.0336159501803292 0.741126122862396 3
"96" 0.476132536854733 0.046806418586625 0.477061044558642 3
"97" 0.00576556071735172 0.985151502715767 0.00908293656688092 2
"98" 0.180810219774104 0.79437019422537 0.024819586000526 2
"99" 0.661330933171524 0.10967943793298 0.228989628895496 1
"100" 0.236335937600949 0.0177337975722086 0.745930264826842 3
"101" 0.0405232645469895 0.0196010258044147 0.939875709648596 3
"102" 0.158629479368411 0.772294923236486 0.0690755973951026 2
"103" 0.0513035402988538 0.943942053289483 0.00475440641166302 2
"104" 0.852598920851328 0.0501292683378355 0.0972718108108368 1
"105" 0.700604040199004 0.181853714338403 0.117542245462592 1
"106" 0.0605572511273023 0.0618899604847116 0.877552788387986 3
"107" 0.0139141229865513 0.963167428527594 0.0229184484858543 2
"108" 0.131022636648593 0.763672477515177 0.10530488583623 2
"109" 0.0899292414242604 0.881540601433504 0.0285301571422354 2
"110" 0.948674230929047 0.0324732296843585 0.0188525393865946 1
"111" 0.828118135544041 0.041379349925638 0.130502514530321 1
"112" 0.179109037011013 0.039466878112742 0.781424084876245 3
"113" 0.0288258227078877 0.966238667903076 0.00493550938903581 2
"114" 0.0107731943074029 0.984729987144236 0.00449681854836136 2
"115" 0.0160205084154828 0.97565540669178 0.00832408489273749 2
"116" 0.884134479723736 0.054729511596793 0.0611360086794706 1
"117" 0.812294881914015 0.0641514737836488 0.123553644302336 1
"118" 0.118255368870139 0.13198552570373 0.749759105426131 3
"119" 0.360419083760443 0.0261410767208565 0.613439839518701 3
"120" 0.0106458637971579 0.983751302140719 0.00560283406212295 2
"121" 0.175583273001291 0.793608787611833 0.030807939386876 2
"122" 0.852170039092197 0.0862875189659486 0.0615424419418541 1
"123" 0.865388556504778 0.115168367155835 0.0194430763393862 1
"124" 0.25393212380171 0.0383489660001023 0.707718910198188 3
"125" 0.115559375217728 0.0141860209190257 0.870254603863246 3
"126" 0.0189537408483975 0.961413080311699 0.0196331788399032 2
"127" 0.0798075521708668 0.903101974883515 0.0170904729456187 2
"128" 0.677059350483973 0.243493798802999 0.079446850713028 1
"129" 0.86056860745024 0.0949295459861845 0.0445018465635753 1
"130" 0.274481786000661 0.0261256791059126 0.699392534893427 3
"131" 0.348129674259518 0.572340052822092 0.0795302729183903 2
"132" 0.382786513354947 0.570973933389405 0.0462395532556477 2
"133" 0.673240012458108 0.096442126745611 0.230317860796281 1
"134" 0.397442912750403 0.0358536782877231 0.566703408961874 3
"135" 0.0267551208844049 0.967514490243705 0.00573038887189024 2
"136" 0.0358138936836632 0.953979596425748 0.0102065098905888 2
"137" 0.0387439579481687 0.956237065690734 0.00501897636109739 2
"138" 0.695995856616484 0.195524871837866 0.108479271545649 1
"139" 0.0799121143342731 0.0158762624562941 0.904211623209433 3
"140" 0.01895960044243 0.972054157370084 0.0089862421874857 2
"141" 0.0155411462870066 0.972543704416808 0.0119151492961859 2
"142" 0.00530178252281817 0.984729027581754 0.00996918989542785 2
"143" 0.935505257310213 0.0442437077424789 0.0202510349473079 1
"144" 0.817137278828887 0.0527805793270208 0.130082141844092 1
"145" 0.204217682296873 0.0404768383736698 0.755305479329457 3
"146" 0.13641672990428 0.0315107915434265 0.832072478552294 3
"147" 0.111843678011066 0.867489766119513 0.0206665558694208 2
"148" 0.175924453621662 0.731500397291909 0.0925751490864292 2
"149" 0.79383297464 0.14668654263236 0.0594804827276399 1
"150" 0.888170244900322 0.0561820336092383 0.0556477214904402 1
