"V1" "V2" "V3" "V4"
"1" 0.896116716231334 0.0402732896290808 0.063609994139585 1
"2" 0.933863525615267 0.0472784986644173 0.0188579757203159 1
"3" 0.193951677921175 0.792004296199441 0.0140440258793837 2
"4" 0.0198508879656112 0.960245695365825 0.0199034166685635 2
"5" 0.894381708673091 0.0446488672544294 0.0609694240724792 1
"6" 0.054807702634821 0.0375972639466452 0.907595033418534 3
"7" 0.0997206920434796 0.0196214156516371 0.880657892304883 3
"8" 0.0492174541819868 0.940836671303218 0.00994587451479494 2
"9" 0.251003315108943 0.710926069936418 0.0380706149546396 2
"10" 0.704747055288884 0.127142815337839 0.168110129373277 1
"11" 0.463027837773899 0.280968795716435 0.256003366509666 1
"12" 0.0191263851398338 0.145509267259906 0.83536434760026 3
"13" 0.0818517738129111 0.0271417635456201 0.891006462641469 3
"14" 0.164509596835016 0.767381986733028 0.0681084164319559 2
"15" 0.0185932086297308 0.96944364374752 0.0119631476227495 2
"16" 0.63711363183863 0.187642045656311 0.175244322505058 1
"17" 0.861028346841295 0.0981351290442176 0.0408365241144876 1
"18" 0.0754382634968632 0.0158890952705243 0.908672641232612 3
"19" 0.0836019072077747 0.872286609395357 0.0441114833968688 2
"20" 0.0229355212058492 0.959004741658712 0.0180597371354387 2
"21" 0.257070896968817 0.582593227546918 0.160335875484265 2
"22" 0.595501330767009 0.320407813400365 0.0840908558326262 1
"23" 0.519814358338104 0.329640669888216 0.15054497177368 1
"24" 0.0345318690130045 0.032928224212564 0.932539906774432 3
"25" 0.00664489849029048 0.988607037087712 0.00474806442199791 2
"26" 0.178792746863333 0.808666552214152 0.0125407009225149 2
"27" 0.0234478175074087 0.969024422247374 0.00752776024521722 2
"28" 0.814340044478963 0.0717907826577499 0.113869172863287 1
"29" 0.92642413765217 0.0479919526609844 0.0255839096868453 1
"30" 0.0390383287725123 0.102607576006275 0.858354095221213 3
"31" 0.0296270565642635 0.963013967609489 0.0073589758262477 2
"32" 0.0374492570237591 0.951457061636884 0.0110936813393571 2
"33" 0.71988978888524 0.216955091518304 0.0631551195964565 1
"34" 0.638854588949115 0.195183533638252 0.165961877412633 1
"35" 0.147210236077278 0.0258263252216969 0.826963438701025 3
"36" 0.0419170773526493 0.0447319556175025 0.913350967029848 3
"37" 0.258984049213282 0.596356028506544 0.144659922280174 2
"38" 0.0226463939892464 0.949889903116194 0.02746370289456 2
"39" 0.622899078312801 0.182027825474844 0.195073096212355 1
"40" 0.0602155399154882 0.0156217543386961 0.924162705745816 3
"41" 0.0227661854891064 0.964410701711105 0.0128231127997885 2
"42" 0.211472421911543 0.773638249017183 0.0148893290712746 2
"43" 0.607844246653557 0.285629421542973 0.106526331803469 1
"44" 0.826779919189739 0.139003717501765 0.0342163633084963 1
"45" 0.0931289417204166 0.0275009711759496 0.879370087103634 3
"46" 0.214113069776023 0.768779247839004 0.0171076823849731 2
"47" 0.00798845091510469 0.986717924446316 0.00529362463857962 2
"48" 0.125053976348383 0.843617967433254 0.0313280562183637 2
"49" 0.883444939145268 0.0586665370476837 0.0578885238070481 1
"50" 0.842470300605049 0.0675789132103485 0.0899507861846025 1
"51" 0.0777896671789819 0.023365274905696 0.898845057915322 3
"52" 0.346367822655198 0.604441169605197 0.0491910077396054 2
"53" 0.0170473157203537 0.965895866962165 0.0170568173174809 2
"54" 0.332054242636205 0.599629037865295 0.0683167194984991 2
"55" 0.682588206732693 0.140410448148142 0.177001345119165 1
"56" 0.435735647227461 0.343868516345644 0.220395836426895 1
"57" 0.0169781703881505 0.139937380119 0.843084449492849 3
"58" 0.0146161005883801 0.285116834968873 0.700267064442747 3
"59" 0.116599588070695 0.858533215313207 0.0248671966160975 2
