"V1" "V2" "V3" "V4"
"1" 0.814306231629859 0.0886262885686133 0.0970674798015281 1
"2" 0.945175097989643 0.0323495481686453 0.0224753538417114 1
"3" 0.439254928767492 0.0512495293237669 0.509495541908741 3
"4" 0.0142922298332529 0.979582733486413 0.00612503668033461 2
"5" 0.0182370047922612 0.968798134201162 0.012964861006577 2
"6" 0.530922434148784 0.0383207811402512 0.430756784710965 1
"7" 0.86800016125381 0.0599702938518125 0.0720295448943775 1
"8" 0.150253380957331 0.0310764603810047 0.818670158661664 3
"9" 0.325644770062014 0.0142745278020926 0.660080702135894 3
"10" 0.0261395828082426 0.96893310908882 0.00492730810293714 2
"11" 0.149266705665174 0.816206320265702 0.0345269740691241 2
"12" 0.720295359005746 0.0806541414775679 0.199050499516686 1
"13" 0.0088758730151093 0.0753375635595676 0.915786563425323 3
"14" 0.0948457631616639 0.0268386929555504 0.878315543882786 3
"15" 0.0883100036731149 0.835379475053634 0.0763105212732514 2
"16" 0.00674979712835432 0.98446076840558 0.00878943446606577 2
"17" 0.762833684923643 0.0992079069490187 0.137958408127338 1
"18" 0.85623443219294 0.0965608109650744 0.0472047568419859 1
"19" 0.120862092895903 0.018514708597566 0.860623198506531 3
"20" 0.0476410377112138 0.936043428291829 0.0163155339969572 2
"21" 0.0354064272988983 0.954477811175517 0.010115761525585 2
"22" 0.114305174757686 0.817598432510016 0.0680963927322982 2
"23" 0.67732398944866 0.19150836083343 0.13116764971791 1
"24" 0.556839908411083 0.272539151706557 0.17062093988236 1
"25" 0.113021026205634 0.0159580860843892 0.871020887709976 3
"26" 0.00225840889912312 0.99167375260598 0.00606783849489724 2
"27" 0.0183534995213767 0.975706874449546 0.00593962602907742 2
"28" 0.00748479049811364 0.988472375674299 0.00404283382758775 2
"29" 0.843577543343096 0.0371107652157234 0.119311691441181 1
"30" 0.943902988533404 0.0309793126941389 0.0251176987724574 1
"31" 0.334176626248907 0.0374268511574976 0.628396522593595 3
"32" 0.0467617085277914 0.0470247870697792 0.906213504402429 3
"33" 0.00621110925550244 0.990439481179914 0.00334940956458349 2
"34" 0.0156582745638373 0.978830256384316 0.00551146905184701 2
"35" 0.811437643050099 0.114170420063089 0.0743919368868123 1
"36" 0.838191515928701 0.0671180395255719 0.0946904445457274 1
"37" 0.182804085715968 0.0275305001600278 0.789665414124005 3
"38" 0.141669233001013 0.0268189468337594 0.831511820165228 3
"39" 0.12611765555553 0.808348652524811 0.0655336919196592 2
"40" 0.015296424966687 0.969843450697831 0.0148601243354819 2
"41" 0.499565363203059 0.212270348858669 0.288164287938272 1
"42" 0.30830604412846 0.0470278750185649 0.644666080852975 3
"43" 0.183268811428526 0.0138626614302999 0.802868527141174 3
"44" 0.00990567266013118 0.979058635358768 0.0110356919811004 2
"45" 0.0111153929861428 0.98145577135323 0.00742883566062677 2
"46" 0.704287481387217 0.191860462836438 0.103852055776345 1
"47" 0.921044278419322 0.0631056803823046 0.0158500411983735 1
"48" 0.200282972625016 0.0208544107421105 0.778862616632874 3
"49" 0.0282891535054558 0.96440884651728 0.00730199997726449 2
"50" 0.00363103988313496 0.989505790055416 0.00686317006144857 2
"51" 0.0547790127627577 0.930371957134147 0.0148490301030955 2
"52" 0.905651027514712 0.0476131283838205 0.0467358441014674 1
"53" 0.867708627993232 0.0659450084462612 0.0663463635605064 1
"54" 0.0982277237749123 0.0214894426826021 0.880282833542485 3
"55" 0.157467307909895 0.800463390041461 0.0420693020486435 2
"56" 0.0315088264099888 0.960128844412423 0.00836232917758842 2
"57" 0.184768463231731 0.732632604505453 0.0825989322628155 2
"58" 0.707677478486039 0.0986809559965453 0.193641565517415 1
"59" 0.0408446697638096 0.0841940060952501 0.87496132414094 3
"60" 0.0123228005613808 0.15532060655968 0.83235659287894 3
"61" 0.0512435193139157 0.935869946401448 0.0128865342846361 2
"62" 0.0407868709450727 0.951079887565042 0.00813324148988574 2
"63" 0.913954637498855 0.0455913369213204 0.040454025579825 1
"64" 0.724546954989681 0.186005569628351 0.0894474753819682 1
"65" 0.35054585506554 0.0544967656726038 0.594957379261857 3
"66" 0.317317332922229 0.0258770655551629 0.656805601522608 3
"67" 0.0172961731884169 0.97699229008239 0.0057115367291927 2
"68" 0.028903464838771 0.958731320740545 0.0123652144206843 2
"69" 0.912164222966846 0.0700534798666443 0.0177822971665096 1
"70" 0.876925994770127 0.0756686561872512 0.0474053490426213 1
"71" 0.121470377398531 0.0260600275433894 0.852469595058079 3
"72" 0.302705958311165 0.0216061677448224 0.675687873944013 3
"73" 0.00435253813621799 0.98811559160547 0.00753187025831225 2
"74" 0.00865810432020051 0.977007068988347 0.0143348266914524 2
"75" 0.901594536686888 0.0563307184041037 0.0420747449090083 1
"76" 0.822736007464156 0.0798252360907551 0.0974387564450888 1
"77" 0.252512854815176 0.050018217446516 0.697468927738308 3
"78" 0.00939944934610424 0.985710756706213 0.00488979394768277 2
"79" 0.0193745811536102 0.973673430194757 0.00695198865163254 2
"80" 0.14893600304953 0.81988489745691 0.03117909949356 2
"81" 0.485448470554933 0.0305350416462999 0.484016487798767 1
"82" 0.828852542411608 0.116532196757634 0.0546152608307578 1
"83" 0.0876357701977341 0.0169612691338317 0.895402960668434 3
"84" 0.225925222151994 0.674083128997119 0.0999916488508874 2
"85" 0.0167661811748252 0.965532221035685 0.0177015977894892 2
"86" 0.290019957068876 0.614467048430118 0.0955129945010058 2
"87" 0.872624537280873 0.0731059400105579 0.054269522708569 1
"88" 0.813949709459733 0.103662182426644 0.0823881081136229 1
"89" 0.322428877568951 0.041969179537844 0.635601942893205 3
"90" 0.110154719055172 0.0156676124513724 0.874177668493456 3
"91" 0.0128750784009354 0.973598278381309 0.0135266432177555 2
"92" 0.0510602035156842 0.936109471591095 0.0128303248932212 2
"93" 0.520875104482077 0.21893574563745 0.260189149880473 1
"94" 0.920804468943108 0.0598955279256088 0.0193000031312833 1
"95" 0.234423784987315 0.0332761781479981 0.732300036864686 3
"96" 0.412843553242436 0.047028594901699 0.540127851855865 3
"97" 0.00516121084157794 0.988340308499636 0.00649848065878623 2
"98" 0.16717282606768 0.805926104769471 0.0269010691628484 2
"99" 0.64089666488674 0.127350969020351 0.231752366092909 1
"100" 0.237405780038158 0.0153033302291869 0.747290889732655 3
"101" 0.0393487443636009 0.0169958949747792 0.94365536066162 3
"102" 0.144165204743596 0.78396029331955 0.0718745019368545 2
"103" 0.045583200811487 0.948579769705111 0.00583702948340242 2
"104" 0.861819633805537 0.0630789449620058 0.0751014212324575 1
"105" 0.695983520904966 0.1825275881123 0.121488890982734 1
"106" 0.0502835671904667 0.0378425715119047 0.911873861297629 3
"107" 0.0152292709638297 0.96479629096699 0.0199744380691801 2
