"V1" "V2" "V3" "V4"
"1" 0.891216904772064 0.0422811371659405 0.0665019580619959 1
"2" 0.939672560243054 0.0423451223705592 0.0179823173863864 1
"3" 0.252560304778753 0.731872470773163 0.0155672244480844 2
"4" 0.0199137048304947 0.961209764851876 0.0188765303176291 2
"5" 0.871992046930748 0.0536913549631073 0.0743165981061445 1
"6" 0.053176507186158 0.0392894913577004 0.907534001456142 3
"7" 0.116967725928102 0.0181892147099325 0.864843059361966 3
"8" 0.0404046740830973 0.949559585217692 0.0100357406992106 2
"9" 0.265286653603096 0.695530424132176 0.0391829222647276 2
"10" 0.700030515369861 0.132112710429178 0.16785677420096 1
"11" 0.450334659449099 0.293869481530325 0.255795859020576 1
"12" 0.021778828005217 0.142659050612727 0.835562121382056 3
"13" 0.0936356015745903 0.027569029293887 0.878795369131523 3
"14" 0.179992274216849 0.752240331980198 0.0677673938029526 2
"15" 0.0184259129326892 0.969253626365726 0.0123204607015845 2
"16" 0.616844685481167 0.199119247898983 0.18403606661985 1
"17" 0.80927438731564 0.138464887674329 0.0522607250100309 1
"18" 0.0862990623451551 0.0170391638482359 0.896661773806609 3
"19" 0.0934948730039558 0.860788771464367 0.045716355531677 2
"20" 0.0253618075101052 0.95658824206297 0.0180499504269245 2
"21" 0.270290914287249 0.569610061160876 0.160099024551875 2
"22" 0.609797377885084 0.310572006881523 0.0796306152333937 1
"23" 0.508853555332062 0.344669790111275 0.146476654556662 1
"24" 0.0347517744022197 0.0340070002116055 0.931241225386175 3
"25" 0.00618556896359322 0.989029400160934 0.00478503087547241 2
"26" 0.225255172414756 0.761535885145934 0.0132089424393099 2
"27" 0.0237480309127218 0.967665083821467 0.0085868852658108 2
"28" 0.807286100570524 0.0746080247106733 0.118105874718802 1
"29" 0.930375697604877 0.0444319640520581 0.0251923383430651 1
"30" 0.0429725828392138 0.10018019345544 0.856847223705346 3
"31" 0.0291560552744744 0.963371993824698 0.00747195090082794 2
"32" 0.0311573793839108 0.956780726672158 0.0120618939439315 2
"33" 0.736025745884317 0.205621811136462 0.0583524429792215 1
"34" 0.614574103235701 0.210740144228161 0.174685752536138 1
"35" 0.140179250920018 0.0281210616132696 0.831699687466712 3
"36" 0.0426223710879399 0.0465672507101042 0.910810378201956 3
"37" 0.264390062891052 0.592826145452919 0.142783791656029 2
"38" 0.022366651557963 0.95205427720408 0.0255790712379574 2
"39" 0.614866377412915 0.184152450123594 0.200981172463491 1
"40" 0.476815131068984 0.0370382835771533 0.486146585353863 3
"41" 0.06822176823682 0.0151177165765101 0.91666051518667 3
"42" 0.0210164350903867 0.966348180895738 0.0126353840138756 2
"43" 0.266988801661434 0.717224544057498 0.0157866542810681 2
"44" 0.570037799785526 0.327049452966129 0.102912747248345 1
"45" 0.737386148292043 0.216427875432664 0.0461859762752929 1
"46" 0.100900058988405 0.0299572483511216 0.869142692660474 3
"47" 0.267788260213056 0.714370939392961 0.0178408003939826 2
"48" 0.00856043412051806 0.98610175228092 0.005337813598562 2
"49" 0.144011459725636 0.823426875431715 0.0325616648426495 2
"50" 0.853190402143502 0.0707458459985412 0.0760637518579567 1
"51" 0.823761943320325 0.0750875338696633 0.101150522810012 1
"52" 0.0880553228004219 0.0243916601558292 0.887553017043749 3
"53" 0.362904397123876 0.584589650026279 0.0525059528498455 2
"54" 0.0181225572851009 0.965151611238705 0.016725831476194 2
"55" 0.342884932731421 0.588255139553028 0.0688599277155514 2
"56" 0.679712121218086 0.142563428280985 0.177724450500929 1
"57" 0.436429151065325 0.339088067055922 0.224482781878753 1
"58" 0.0182964091594836 0.141771044497449 0.839932546343068 3
"59" 0.0168606763176012 0.282635160373127 0.700504163309272 3
"60" 0.127608108267399 0.846234833020244 0.0261570587123572 2
"61" 0.181095510808603 0.801870602247386 0.0170338869440102 2
"62" 0.8869391696388 0.0738092714673241 0.0392515588938761 1
"63" 0.660616575429248 0.259345048960596 0.0800383756101558 1
"64" 0.20239681063501 0.0372963750754729 0.760306814289517 3
"65" 0.323895342164305 0.659678374269382 0.0164262835663133 2
"66" 0.0236097103969065 0.953452391341575 0.0229378982615182 2
"67" 0.836856320912849 0.128036230678272 0.0351074484088787 1
"68" 0.866227706755742 0.0618125344821533 0.071959758762105 1
"69" 0.109671685147484 0.0263629900754712 0.863965324777045 3
"70" 0.156012456001659 0.0184182964542851 0.825569247544056 3
"71" 0.0135322372802754 0.979824187019932 0.00664357569979235 2
"72" 0.0211769463547156 0.963403975960369 0.0154190776849157 2
"73" 0.859705948122246 0.0850825862463217 0.0552114656314319 1
"74" 0.721198399282949 0.142029732154437 0.136771868562614 1
"75" 0.404047494557298 0.0614848384481572 0.534467666994545 3
"76" 0.0397749508442695 0.949824253919672 0.0104007952360589 2
"77" 0.0372606477698155 0.947807807147005 0.01493154508318 2
"78" 0.191832592120859 0.753793043379787 0.0543743644993541 2
"79" 0.764205629000398 0.188371316035735 0.0474230549638667 1
"80" 0.0253068365565791 0.0143359508391978 0.960357212604223 3
"81" 0.0181372401374919 0.954032753587932 0.0278300062745757 2
"82" 0.238890509146461 0.492251181516753 0.268858309336786 2
"83" 0.868292976607616 0.0664646279485726 0.0652423954438118 1
"84" 0.739657827344678 0.20409977417888 0.0562423984764429 1
"85" 0.0279294364640405 0.0306969364387763 0.941373627097183 3
"86" 0.0213933840643638 0.961561702247538 0.0170449136880983 2
"87" 0.021009782124105 0.956710308958536 0.0222799089173594 2
